Unnamed: 0,text
2935,Leg resistance
2936,Leg resistance asymmetry: less optimal side
2937,Leg recoil
2938,Leg recoil asymmetry: less optimal side
2939,Power of active leg movements
2940,Power of active leg movements asymmetry: less optimal side
2941,Popliteal angle/Angle formed at the knee by upper and lower leg
2942,Popliteal angle asymmetry: less optimal side
2943,Scarf sign
2944,Scarf sign asymmetry: less optimal side
2945,Forearm resistance
2946,Forearm resistance asymmetry: less optimal side
2947,Forearm recoil
2948,Forearm recoil asymmetry: less optimal side
2949,Power of active arm movements
2950,Power of active arm movements asymmetry: less optimal side
2951,Rooting
2952,Rooting  asymmetry: less optimal side
2953,Sucking response
2954,Grasp of hands
2955,Grasp of hands asymmetry: less optimal side
2956,Truncal tone
2957,Pull to sit: does infant attempt to right head?
2958,"Placing: is foot lifted and extended to ""place?"""
2959,Placing asymmetry: less optimal side
2960,Stepping
2961,Stepping asymmetry: less optimal side
2962,Ventral suspension
2963,Incurvation
2964,Incurvation asymmetry: less optimal side
2965,Crawling
2967,Head raise in prone
2968,Cuddle in arm
2969,Cuddle on shoulder
2970,Orientation inanimate visual
2971,Orientation inanimate auditory
2972,Orientation inanimate visual and auditory
2973,Orientation animate visual
2974,Orientation animate auditory
2975,Orientation animate visual and auditory
2976,Tonic deviation of head and eyes
2977,Tonic deviation of head and eyes asymmetry: less optimal side
2978,DescriptAbnormal: Nystagmus
2979,Defensive movements
2980,Asymmetrical tonic neck reflex
2981,Asymmetrical tonic neck reflex asymmetry: less optimal side
2982,Moro reflex
2983,Moro reflex asymmetry: less optimal side
2984,Orientation handling procedures: Was infant in State 4 or 5?
2985,Orientation handling procedures: If infant was in State 4 or 5: Repeated time out
2986,Orientation handling procedures: If infant was in State 4 or 5: Hand holding/Ventral pressure
2987,Orientation handling procedures: If infant was in State 4 or 5: Auditory stimulation (voice or rattle)
2988,Orientation handling procedures: If infant was in State 4 or 5: Jiggling/Vertial rocking
2989,Orientation handling procedures: Covering/Wrapping
2990,Orientation handling procedures: Swaddling
2991,Orientation handling procedures: Rocking/Walking
2992,Orientation handling procedures: Sucking/Pacifier
2993,Orientation handling procedures: Other
2994,Alertness
2996,Motor maturity
2997,Consolability with intervention
2998,Peak of excitement
3000,Irritability
3003,Tremulousness
3004,Amount of startle during exam
3005,Lability of skin color
3006,Lability of states
3008,Hand to mouth facility
3009,First predominant State (apart from Habituation)
3010,Second predominant State (apart from Habituation)
3011,Post-Examination State observation
3012,Order of administration
3013,Physiological: Labored breathing
3014,Physiological: Nasal flaring
3015,Autonomic: Sweating
3017,Autonomic: Hiccoughing
3018,Autonomic: Sneezing
3019,Autonomic: Nasal stuffiness
3020,Autonomic: Yawning
3021,CNS: Abnormal sucking
3022,CNS: Choreiform movements
3023,CNS: Athetoid postures and movements
3024,CNS: Tremors: low frequency/high amplitude
3025,CNS: Tremors: high frequency/low amplitude
3026,CNS: Cogwheel movements
3027,CNS: Startles
3028,CNS: Hypertonia
3029,CNS: Back arching
3030,CNS: Fisting
3031,CNS: Cortical thumb
3032,CNS: Myoclonic jerks
3033,CNS: Does the patient have generalized seizures
3034,CNS: Abnormal posture
3035,Skin: Pallor
3036,Skin: Mottling
3037,Skin: Paroxysmal cyanosis
3038,Skin: Overall cyanosis
3039,Skin: Circumoral cyanosis
3040,Skin: Periocular cyanosis
3041,Visual: Gaze aversion during orientation
3042,Visual: Pull down during orientation
3043,Visual: Fuss/Cry during orientation
3044,Visual: Obligatory following during orientation
3045,Visual: End point nystagmus during orientation
3046,Visual: Sustained spontaneous nystagmus
3047,Visual: Visual locking
3048,Visual: Hyperalertness
3049,Visual: Setting sun sign
3050,Visual: Roving eye movements
3051,Visual: Strabismus
3052,Visual: Tight blinking
3053,Visual: Other abnormal eye signs
3054,Gastrointestinal: Gagging/choking
3055,"Gastrointestinal: Loose stools, watery stools"
3056,"Gastrointestinal: Excessive gas, bowel sounds"
3057,State: High pitched cry
3058,State: Monotone pitch cry
3059,State: Weak cry
3060,State: No cry
3061,State: Extreme irritability
3062,State: Abrupt state changes
3063,State: Inability to achive quiet awake state (State 4)
3064,1. There is very little commotion in our home.
3065,2. We can usually find things when we need them.
3066,3. We almost always seem to be rushed.
3067,4. We are usually able to stay on top of things.
3068,"5. No matter how hard we try, we always seem to be running late."
3069,6. It's a real zoo in our home.
3070,7. At home we can talk to each other without being interrupted.
3071,8. There is often a fuss going on at our home.
3072,"9. No matter what our family plans, it usually doesn't seem to work out."
3073,10. You can't hear yourself think in our home.
3074,11. I often get drawn into other people's arguments at home.
3075,12. Our home is a good place to relax.
3077,14. The atmosphere in our home is calm.
3078,"15. First thing in the day, we have a regular routine at home."
3079,FORM COMPLETED (de-identified)
3082,FES Cohesion - Standard Score
3084,date on which the interview took place (mm/dd/yyyy) (de-identified)
3085,"I. Responsitivity. Parent permits child to engage in ""messy"" play."
3086,I. Responsitivity. Parent spontaneously vocalizes to child at least twice.
3087,I. Responsitivity. Parent responds verbally to child's vocalizations or verbalizations.
3088,I. Responsitivity. Parent tells child name of object or person during visit.
3089,"I. Responsitivity. Parent's speech is distinct, clear, and audible."
3091,I. Responsitivity. Parent converses freely and easily.
3092,I. Responsitivity. Parent spontaneously praises child at least twice.
3093,I. Responsitivity. Parent's voice conveys positive feelings toward child.
3094,I. Responsitivity. Parent caresses or kisses child at least once.
3095,I. Responsitivity. Parent responds positively to praise of child offered by Visitor.
3096,II. Acceptance. No more than 1 instance of physical punishment during past week.
3097,II. Acceptance. Family has a pet.
3098,II. Acceptance. Parent does not shout at child.
3099,II. Acceptance. Parent does not express overt annoyance with or hostility to child.
3100,II. Acceptance. Parent neither slaps nor spanks child during visit.
3101,II. Acceptance. Parent does not scold or criticize child during visit.
3102,II. Acceptance. Parent does not interfere with or restrict child more than 3 times during visit.
3103,II. Acceptance. AT least 10 books are present and visible.
3104,"III. Organization. Child care, if used, is provided by one of 3 regular substitutes."
3105,III. Organization. Child is taken to grocery store at least once a week.
3106,III. Organization. Child gets out of house at least 4 times a week.
3107,III. Organization. Child is taken regularly to doctor's office or clinic.
3108,III. Organization. Child has a special place for toys and treasures.
3109,III. Organization. Child's play environment is safe.
3110,IV. Learning Materials. Muscle activity toys or equipment.
3111,IV. Learning Materials. Push or pull toy.
3112,"IV. Learning Materials. Stroller or walker, kiddie car, scooter, or tricyle."
3113,IV. Learning Materials. Cuddly toy or role-playing toys.
3114,"IV. Learning Materials. Learning facilitators-mobile, table and chair, high chair, play pen."
3115,IV. Learning Materials. Simple eye-hand coordination toys.
3116,IV. Learning Materials. Complex eye-hand coordination toys.
3117,IV. Learning Materials. Toys for literature and music.
3118,IV. Learning Materials. Parent provides toys for child to play with during visit.
3119,V. Involvement. Parent talks to child while doing household work.
3120,V. Involvement. Parent consciously encourages developmental advance.
3121,V. Involvement. Parent invests maturing toys with value via personal attention.
3122,V. Involvement. Parent structures child's play periods.
3123,V. Involvement. Parent provides toys that challenge child to develop new skills.
3124,"V. Involvement. Parent keeps child in visual range, looks at often."
3125,VI. Variety. Father provides some care daily.
3126,VI. Variety. Parent reads stories to child at least 3 times weekly.
3128,VI. Variety. Family visits relatives or receives visits once a month or so.
3129,VI. Variety. Child has 3 or more books of his/her own.
3134,Total Involvement subscale score
3135,Total Variety subscale score
3138,2. Before I do something about a problem...
3139,3. When I'm upset or under stress...
3140,4. When I tell my child not to do something...
3143,7. I threaten to do things that...
3144,8. I am the kind of parent that...
3147,11. If saying no doesn't work right away...
3148,12. When I want my child to stop doing something...
3149,13. When my child is out of sight...
3150,14. After there's been a problem with my child ...
3151,15. When we're not home...
3152,16. When my child does something I don't like...
3153,17. When there is a problem with my child ...
3154,"18. When the child misbehaves I spank, slap, grab, or hit my child..."
3155,19. When the child doesn't do what I ask...
3156,20. When I give a fair threat or warning...
3157,"21. If saying ""no"" doesn't work..."
3158,22. When my child misbehaves...
3160,24. If my child misbehaves and then acts sorry...
3161,25. When my child misbehaves...
3162,26. When I say the child can't do something...
3163,27. When I have to handle a problem...
3164,"28. When my child does something I don't like, I insult my child, say mean things, or call my child names..."
3165,29. If my child talks back or complains when I handle a problem...
3166,"30. If my child gets upset when I say ""no""..."
3175,"a. If yes, note the location of the cast or medical prosthesis. (de-identified)"
3190,"If Other Respondent, Code"
3193,2. Did you go deeply in debt?
3194,"b. Overall, was (this event) positive, negative, or neutral for you, deeply in debt"
3198,"b. Overall, was (this event) positive, negative, or neutral for you, give money to support family or friends not living with you"
3199,4. Did you go without food because you didn't have the money to pay for it?
3200,"b. Overall, was (this event) positive, negative, or neutral for you, go without food because you didn't have the money to pay for it"
3201,5. Did you go without some clothing because you couldn't pay for it?
3202,"b. Overall, was (this event) positive, negative, or neutral for you, go without clothes"
3203,6. Did you miss a rent or mortgage payment because you couldn't pay for it?
3204,"b. Overall, was (this event) positive, negative, or neutral for you, missed rent or mortgage payment"
3205,7. Did the utility or phone company threaten to cut off your service because you couldn't pay the bills?
3206,"b. Overall, was (this event) positive, negative, or neutral for you, utility or phone company threaten to cut off your service"
3207,"8. Was your telephone, electricity, or gas turned off?"
3208,"b. Overall, was (this event) positive, negative, or neutral for you, telephone, electricity or gas turned off"
3209,9. Did you go without furniture because you did not have the money to pay for it?
3210,"b. Overall, was (this event) positive, negative, or neutral for you, go without furniture"
3211,10. Did you go without appliances because you did not have the money to pay for them?
3212,"b. Overall, was (this event) positive, negative, or neutral for you, go without appliances"
3213,11. Did you lose your housing?
3214,"b. Overall, was (this event) positive, negative, or neutral for you, lose your housing?"
3215,12. Did you miss an appointment or have to change your plans because you had no transportation to get there?
3216,"b. Overall, was (this event) positive, negative, or neutral for you, miss an appointment or have to change your plans because you had no transportation to get there"
3218,"b. Overall, was (this event) positive, negative, or neutral for you, had legal problems"
3219,13b. Did you go without legal advice when you needed it?
3220,"b. Overall, was (this event) positive, negative, or neutral for you, go without legal advice when you needed it"
3221,13c. Was anyone in your family pulled over or questioned by the police?
3222,"b. Overall, was (this event) positive, negative, or neutral for you, pulled over or questioned by police"
3223,13d. Were you or your partner questioned about your legal status?
3224,"b. Overall, was (this event) positive, negative, or neutral for you, questioned about your legal status"
3225,14.   Did anyone in your family get arrested?
3226,"b. Overall, was (this event) positive, negative, or neutral for you, anyone in your family get arrested"
3227,15a. Did anyone in your family go to jail?
3228,"b. Overall, was (this event) positive, negative, or neutral for you, anyone in family go to jail"
3229,15b. Did anyone bully your child or children?
3230,"b. Overall, was (this event) positive, negative, or neutral for you, anyone bully your child or children"
3231,15c. Did your child or children challenge your family values and beliefs?
3232,"b. Overall, was (this event) positive, negative, or neutral for you, your child or children challenge your family values and beliefs"
3233,15d. Did any of your children get bad grades or bad marks in school?
3234,"b. Overall, was (this event) positive, negative, or neutral for you, your children get bad grades or bad marks in school"
3235,16a. Did your child or children get into trouble?
3236,"b. Overall, was (this event) positive, negative, or neutral for you, your child or children get in trouble"
3237,16b. Were any of your children involved with someone who you think is a gang member?
3238,"b. Overall, was (this event) positive, negative, or neutral for you, your children involved with someone who you think is a gang member"
3239,17a. Did you have trouble reading or understanding something that was important to you?
3240,"b. Overall, was (this event) positive, negative, or neutral for you, have trouble reading or understanding something that was important to you"
3241,17b. Did you have trouble communicating with someone about something that was important to you?
3242,"b. Overall, was (this event) positive, negative, or neutral for you, had trouble communicating with someone about something that was important to you"
3243,18. Did you return to school?
3244,"b. Overall, was (this event) positive, negative, or neutral for you, return to school"
3245,19. Did you have trouble with your teacher(s)?
3246,"b. Overall, was (this event) positive, negative, or neutral for you, have trouble with your teachers"
3247,20. Did your regular child care arrangements change in any way?
3248,"b. Overall, was (this event) positive, negative, or neutral for you, child care arrangements change in  any way"
3249,21a. Did you get married?
3250,"b. Overall, was (this event) positive, negative, or neutral for you, did you get married"
3251,21b. Did you and your partner disagree about raising your children?
3252,"b. Overall, was (this event) positive, negative, or neutral for you, you and partner disagree about raising your children"
3253,21c. Did you and your partner disagree about your roles and responsibilities?
3254,"b. Overall, was (this event) positive, negative, or neutral for you, you and partner disagree about your roles and responsibilities"
3255,21d. Did you miss an important family event that you wanted to attend?
3256,"b. Overall, was (this event) positive, negative, or neutral for you, miss an important family event that you wanted to attend"
3260,"b. Overall, was (this event) positive, negative, or neutral for you, get back together with partner"
3261,24.   Did a family member die?
3262,"b. Overall, was (this event) positive, negative, or neutral for you, family member die"
3263,25.   Did a friend die?
3264,"b. Overall, was (this event) positive, negative, or neutral for you, friend die"
3265,26.   Did anything happen in your neighborhood that made you feel unsafe?
3266,"b. Overall, was (this event) positive, negative, or neutral for you, anything happened in neighborhood that made you feel unsafe"
3267,27.   Did you feel emotionally or physically abused?
3268,"b. Overall, was (this event) positive, negative, or neutral for you, feel emotionally or physically abused"
3269,28.   Did your child or children feel emotionally or physically abused?
3270,"b. Overall, was (this event) positive, negative, or neutral for you, child or children feel emotionally or physically abused"
3271,29.   Were you a victim of a crime while you were in your own home?
3272,"b. Overall, was (this event) positive, negative, or neutral for you, victim of crime while in your own home"
3273,30.   Were you a victim of a crime while you were outside or away from your home?
3274,"b. Overall, was (this event) positive, negative, or neutral for you, victim of crime while you were outside or away from home"
3275,"31.   Did you hear violence outside your home (for example, gunfire)?"
3276,"b. Overall, was (this event) positive, negative, or neutral for you, hear violence outside your home"
3277,32.   Did you see violence?
3278,"b. Overall, was (this event) positive, negative, or neutral for you, see violence"
3279,33.   Did your child or children see violence?
3280,"b. Overall, was (this event) positive, negative, or neutral for you, child or children see violence"
3281,34.   Was your child (or were your children) a victim of a crime?
3282,"b. Overall, was (this event) positive, negative, or neutral for you, child or children victim of a crime"
3283,35.   Was anyone else in your household a victim of a crime?
3284,"b. Overall, was (this event) positive, negative, or neutral for you, anyone in your household a victim of a crime"
3285,36.   Did you see drug dealing in your building or neighborhood?
3286,"b. Overall, was (this event) positive, negative, or neutral for you, see drug dealing in your building or neighborhood"
3289,38a.  Did you or your partner have a baby?
3290,"b. Overall, was (this event) positive, negative, or neutral for you, you or partner have a baby"
3293,39.   Did you or your partner have a miscarriage?
3294,"b. Overall, was (this event) positive, negative, or neutral for you, you or your partner have a miscarriage"
3295,40.   Did you or your partner have an abortion?
3296,"b. Overall, was (this event) positive, negative, or neutral for you, you or your partner have an abortion"
3300,"b. Overall, was (this event) positive, negative, or neutral for you, your partner ever drink too much or use drugs"
3301,42.   Did you become ill or did you have a flare up of a chronic illness?
3302,"b. Overall, was (this event) positive, negative, or neutral for you, become ill or did you have a flare up of a chronic illness"
3303,43a.  Did your child or children become ill or have a flare up of a chronic illness?
3304,"b. Overall, was (this event) positive, negative, or neutral for you, your child or children become ill or have a flare up of a chronic illness"
3305,43b. Did you go without medical care when you needed it?
3306,"b. Overall, was (this event) positive, negative, or neutral for you, go without medical care when you needed it"
3307,44.   Did you get admitted to the hospital?
3308,"b. Overall, was (this event) positive, negative, or neutral for you, admitted to the hospital"
3309,45.   Did your child or children get admitted to the hospital?
3310,"b. Overall, was (this event) positive, negative, or neutral for you, child or children admitted to the hospital"
3311,46.   Did another family member become ill?
3312,"b. Overall, was (this event) positive, negative, or neutral for you, another family member become ill"
3313,47.   Did a friend become ill?
3314,"b. Overall, was (this event) positive, negative, or neutral for you, friend become ill"
3315,48.   Did a relative or friend move into your home?
3316,"b. Overall, was (this event) positive, negative, or neutral for you, relative or friend move into your home"
3317,49.   Did a relative or friend move out of your home?
3318,"b. Overall, was (this event) positive, negative, or neutral for you, relative or friend move out of your home"
3319,50.   Did you move?
3320,"b. Overall, was (this event) positive, negative, or neutral for you, did you move"
3321,"51.   Did rats, mice, or insects bother you in your home?"
3322,"b. Overall, was (this event) positive, negative, or neutral for you, rats, mice or insects bother you in your home"
3323,52.   Did you have trouble with your landlord?
3324,"b. Overall, was (this event) positive, negative, or neutral for you, trouble with your landlord"
3325,53.   Did you have trouble with your neighbors?
3326,"b. Overall, was (this event) positive, negative, or neutral for you, trouble with neighbors"
3328,"b. Overall, was (this event) positive, negative, or neutral for you, trouble with social service agencies"
3329,55.   Did you have trouble with medical or health professionals?
3330,"b. Overall, was (this event) positive, negative, or neutral for you, trouble with medical or health professionals"
3337,59a. Did someone treat you unfairly because you didn't have a lot of money?
3338,"b. Overall, was (this event) positive, negative, or neutral for you, someone treat you unfairly because you didn't have a lot of money"
3339,59b. Did someone treat you unfairly because of the way you speak?
3340,"b. Overall, was (this event) positive, negative, or neutral for you, someone treat you unfairly because of the way you speak"
3341,60. Did you work in the last 12 months?
3342,"b. Overall, was (this event) positive, negative, or neutral for you, did you work in the past 12 months"
3343,61.   Did you begin a new job or get promoted?
3344,"b. Overall, was (this event) positive, negative, or neutral for you, begin a new job or get promoted"
3346,"b. Overall, was (this event) positive, negative, or neutral for you, did you get laid off"
3348,"b. Overall, was (this event) positive, negative, or neutral for you, have trouble with superiors at work"
3349,64. Did you look for a job?
3350,"b. Overall, was (this event) positive, negative, or neutral for you, look for a job"
3352,"b. Overall, was (this event) positive, negative, or neutral for you?"
3353,2. Did you go without food because you didn't have the money to pay for it?
3354,3. Did the utility or phone company threaten to cut off your service because you couldn't pay the bills?
3355,4. Did you lose your housing?
3356,5. Did you miss an appointment or have to change your plans because you had no transportation to get there?
3357,6. Was anyone in your family pulled over or questioned by the police?
3358,7. Did anyone in your family get arrested?
3360,9. Did your regular child care arrangements change in any way?
3361,10. Did you and your partner disagree about raising your children?
3362,11. Did you and your partner disagree about your roles and responsibilities?
3363,12. Did a family member die?
3364,13. Did you feel emotionally or physically abused?
3365,"14. Did you hear violence outside your home (for example, gunfire)?"
3366,15. Did you see drug dealing in your building or neighborhood?
3368,17. Did you get admitted to the hospital?
3369,18. Did another family member become ill?
3370,"19. Did rats, mice, or insects bother you in your home?"
3373,22. Did you begin a new job or get promoted?
3375,24. Did you look for a job?
3377,Negotiation (lifetime/self)
3379,Negotiation (lifetime/spouse)
3381,Psychological Aggression (lifetime/self)
3382,Psychological Aggression (partner)
3383,Psychological Aggression (lifetime/partner)
3384,Physical Assault (self)
3385,Physical Assault (lifetime/self)
3386,Physical Assault (partner)
3387,Physical Assault (lifetime/partner)
3389,Injury (lifetime/self)
3390,Injury (partner)
3391,Injury (lifetime/partner)
3393,Sexual Coercion (lifetime/self)
3395,Sexual Coercion (lifetime/partner)
3397,FES Conflict - Standard Score
3398,1. The child's neighborhood is close-knit.
3399,2. People in the child's neighborhood are willing to help their neighbors.
3400,3. People in the child's neighborhood generally don't get along with each other.
3401,4. People do not share the same values in the child's neighborhood.
3402,5. People in the child's neighborhood can be trusted.
3403,"6. If a group of neighborhood children were skipping school and hanging out on a street corner, how likely is it that the child's neighbors would do something about it?"
3404,"7. If some children were spray-painting graffiti on a local building, how likely is it that the child's neighbors would do something about it?"
3405,"8. If a child was showing disrespect to an adult, how likely is it that people in the child's neighborhood would scold that child?"
3406,"9. If there was a fight in front of the house and someone was being beaten or threatened, how likely is it that the child's neighbors would break it up?"
3407,10.  Suppose that because of budget cuts the fire station closest to the home was going to be closed down by the city.  How likely is it that the child's neighborhood residents would organize to try to do something to keep the fire station open?
3408,1. What is the main type of housing in the child's neighborhood?
3409,"2. Many shops, stores, markets, or other places to buy things I need are within easy walking distance of the child's home or dwelling.  Would you say that you..."
3410,"3. It is within a 10-15 minute walk to a transit stop (such as bus, train, trolley, or tram) from the child's home or dwelling.  Would you say that you..."
3411,4. There are sidewalks on most of the streets in the child's neighborhood.  Would you say that you...
3412,"5. There are facilities to bicycle in or near the child's neighborhood, such as special lanes, separate paths or trails, shared use paths for cycles and pedestrians.  Would you say that you..."
3413,"6. The child's neighborhood has several free or low-cost recreation facilities, such as parks, walking trails, bike paths, recreation centers, playgrounds, public swimming pools, etc.  Would you say that you..."
3414,7. The crime rate in the child's neighborhood makes it unsafe to go on walks at night.  Would you say that you...
3415,"1.  I feel safe walking in the child's neighborhood, day or night."
3416,2.  Violence is not a problem in the child's neighborhood.
3417,3.  The child's neighborhood is safe from crime.
3419,2.  I felt angry.
3420,3.  I felt like I was ready to explode.
3421,4.  I was grouchy.
3422,5.  I was annoyed.
3423,1.  I felt fearful.
3424,2.  I found it hard to focus on anything other than my anxiety.
3425,3.  My worries overwhelmed me.
3426,4.  I felt uneasy.
3428,6.  I felt like I needed help for my anxiety.
3429,7.  I felt anxious.
3430,8.  I felt tense.
3431,"1.  In most ways, my life is close to perfect."
3432,"2.  If I could live my life over, I would change almost nothing."
3434,4.  So far I have gotten the important things I want in life.
3435,5.  My life situation is excellent.
3436,1.  I have a good sense of what makes my life meaningful.
3437,2.  I generally feel that what I do in my life is valuable and worthwhile.
3438,3.  I have very clear goals and aims for my life.
3441,6.  I have a clear sense of direction in life.
3442,7.  I experience deep fulfillment in my life.
3444,1. My sleep quality was....
3445,2. My sleep was refreshing.
3446,3. I had a problem with my sleep.
3447,4. I had difficulty falling asleep.
3448,"1. The problems of taking care of a child are easy to solve once you know how your actions affect the child, an understanding I have acquired."
3449,"2. Even though being a parent could be rewarding, I am frustrated now while my child is at his/her present age."
3451,"4. I do not know why it is, but sometimes when I'm supposed to be in control, I feel more like the one being manipulated."
3452,5. My parent was better prepared to be a good parent than I am.
3453,6. I would make a fine model for a new parent to follow in order to learn what he/she would need to know in order to be a good parent.
3455,8. A difficult problem in being a parent is not knowing whether you're doing a good job or a bad one.
3456,9. Sometimes I feel like I'm not getting anything done.
3457,10. I meet my own personal expectations for expertise in caring for my child.
3458,"11. If anyone can find the answer to what is troubling my child, I am the one."
3459,"12. My talents and interests are in other areas, not being a parent."
3460,"13. Considering how long I've been a parent, I feel thoroughly familiar with this role."
3461,"14. If being a parent of a child were only more interesting, I would be motivated to do a better job as a parent."
3462,15. I honestly believe I have all the skills necessary to be a good parent to my child.
3463,16. Being a parent makes me tense and anxious.
3464,17. Being a good parent is a reward in itself.
3465,1. I was sleepy during the daytime.
3466,2. I had problems during the day because of poor sleep.
3467,3. I had a hard time concentrating because of poor sleep.
3468,4. I had a hard time getting things done because I was sleepy.
3471,2. How many days did you take a daytime nap ?
3472,"3. When you did take a daytime nap, how much time did you usually sleep? Hours"
3473,"3. When you did take a daytime nap, how much time did you usually sleep? Minutes"
3474,4. What was your bedtime on WEEKDAYS (Sunday night - Thursday night)? Hour)
3475,4. What was your bedtime on WEEKDAYS (Sunday night - Thursday night)? Minute)
3476,4. What was your bedtime on WEEKDAYS (Sunday night - Thursday night)? AM/PM)
3480,6. What was your bedtime on WEEKENDS (Friday and Saturday nights)? Hour)
3481,6. What was your bedtime on WEEKENDS (Friday and Saturday nights)? Minute)
3482,6. What was your bedtime on WEEKENDS (Friday and Saturday nights)? AM/PM)
3486,"8. In the past 7 days, I ""put-off"" or delayed bedtime."
3487,9. How long did it typically take you to fall asleep at night? Hours
3488,1. How many hours did you usually spend sleeping during the NIGHT? Minute
3489,"10. In the past 7 days, I woke up during the night and had trouble falling back asleep."
3491,"12. In the past 7 days, I snored during sleep."
3492,"13. In the past 7 days, I got enough sleep."
3493,"14. On ""free"" days, what time did you wake up? Hour"
3494,"14. On ""free"" days, what time did you wake up? Minute"
3495,"14. On ""free"" days, what time did you wake up? AM/PM"
3496,"15. On nights before ""free"" days, what time did you go to bed (body in bed)? Hour)"
3497,"15. On nights before ""free"" days, what time did you go to bed (body in bed)? Minute)"
3498,"15. On nights before ""free"" days, what time did you go to bed (body in bed)? AM/PM)"
3499,"16. On nights before ""free"" days, how much time did it take you to fall asleep (after the lights were turned out)? Hours)"
3500,"16. On nights before ""free"" days, how much time did it take you to fall asleep (after the lights were turned out)? Minute)"
3501,"17. In the past month in the weeks in which you worked, what hours of the day or shift did you normally work?"
3502,"17. In the past month in the weeks in which you worked, what hours of the day or shift did you normally work? Other, specify (de-identified)"
3504,"1.a. When someone is there, how often is a TV on, even if no one is watching it?"
3506,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Laptop or desktop computer"
3507,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Video game player (such as X-Box, Wii, Playstation)"
3508,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Portable/handheld game player (such as Nintendo DS or Switch, Game Boy)"
3509,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Educational game device (such as Leapster/LeapPad, LeapFrog Epic, Playtime Pad, or V-Tech device - V Smile, Mobigo, or Innotab)"
3510,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Smartphone (such as iPhone, Galaxy, Nexus, or other phone that connects to the internet)"
3511,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Regular cell phone (just for talking or texting)"
3512,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: Tablet (such as iPad, iPad Mini, Galaxy Tab, Nexus tablet, Kindle Fire, or similar product)"
3513,"3. Which of the following, if any, is in the place where the child resides? [Select all that apply or 'None of the above.']: None of the above"
3514,3a1. Does child personally own a laptop or desktop?
3515,3a2. Does child personally own a portable/handheld game player?
3516,"3a3. Does child personally own an education game device such as Leapster/LeapPad, LeapFrog Epic, Playtime Pad, or V-Tech device?"
3517,3a4. Does child personally own a smartphone
3518,3a5. Does child personally own a regular cell phone?
3519,"3a6. Does child personally own a tablet (such as iPad, iPad Mini, Galaxy Tab, Nexus tablet, Kindle Fire, or similar product)?"
3520,4. Which of the following does the child have in his/her bedroom? [Select all that apply or 'None of the above'.]: Television (TV) set
3521,4. Which of the following does the child have in his/her bedroom? [Select all that apply or 'None of the above'.]: Laptop or desktop computer
3522,"4. Which of the following does the child have in his/her bedroom? [Select all that apply or 'None of the above'.]: Video game player (such as X-Box, Wii, Playstation)"
3523,4. Which of the following does the child have in his/her bedroom? [Select all that apply or 'None of the above'.]: None of the above
3524,5a1. Child ever used TV/DVD/videos
3539,d. Smartphone or Tablet
3544,"6. Does the child have one or more of his/her own social media accounts (for example, Facebook, Twitter, Snapchat, Instagram)?"
3547,"7a. How much time does child spend watching TV shows, DVDs or videos? Hours"
3548,"7a. How much time does child spend watching TV shows, DVDs or videos? Minutes"
3549,The child does not do this:
3551,7b. How much time does child spend playing video games? Minutes
3552,7c. How much time does child spend playing games on an education game device? Hours
3553,"7c. On a typical weekday, how much time does the child spend playing games on an education game device? Minutes"
3554,7c. Play games on education game device: child does not do this) :
3556,"7d. On a typical weekday, how much time does the child spend playing computer games? Minutes"
3557,7d. Play computer games: child does not do this) :
3558,"7e. On a typical weekday, how much time does the child spend playing games or using apps on a smartphone or tablet? Hours"
3559,"7e. On a typical weekday, how much time does the child spend playing games or using apps on a smartphone or tablet? Minutes"
3560,7e. Play games or using apps on smartphone or tablet: child does not do this) :
3561,"7f. On a typical weekday, how much time does the child spend video-chatting (such as Skype, Face Time)? Hours)"
3562,"7f. On a typical weekday, how much time does the child spend video-chatting (such as Skype, Face Time)? Minutes)"
3563,7f. Video-chatting: child does not do this) :
3564,"7g. On a typical weekday, how much time does the child spend doing homework on a compute or tablet? Hours"
3565,"7g. On a typical weekday, how much time does the child spend doing homework on a compute or tablet? Minutes"
3566,7g. Doing homework on a computer or tablet: child does not do this) :
3567,"7h. On a typical weekday, how much time does the child spend browsing websites? Hours"
3568,"7h. On a typical weekday, how much time does the child spend browsing websites? Minutes"
3569,7h. Browsing websites: child does not do this) :
3570,"7i. On a typical weekday, how much time does the child spend doing anything else on a computer? Hours"
3571,"7i. On a typical weekday, how much time does the child spend doing anything else on a computer? Minutes"
3572,7i. Doing anything else on a computer: child does not do this) :
3573,"7j. On a typical weekday, how much time does the child spend doing anything else on a smartphone or tablet? Hours"
3574,"7j. On a typical weekday, how much time does the child spend doing anything else on a smartphone or tablet? Minutes"
3575,7j. Doing anything else on a smartphone or tablet: child does not do this) :
3577,"8a. On a weekend day, how much time does the child spend watching TV shows, DVDs, or videos? Minutes"
